what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1444948212418
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1444948212418
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1444948212418
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1444948212418
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1444948212418
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1444948212418
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1444948212418
started,bundle,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui",1444948212418
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1444948212418
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1444948212418
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1444948212418
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1444948212418
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1444948212418
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1444948212418
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1444948212418
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1444948212418
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1444948212418
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1444948212418
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1444948212418
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1444948212418
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1444948212418
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1444948212418
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1444948212418
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1444948212418
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1444948212418
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1444948212418
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.100.v201005190114,"org.eclipse.wst.common.project.facet.core",1444948212418
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.0.v201005250108,"org.eclipse.wst.jsdt.debug.ui",1444948212418
started,bundle,org.eclipse.wst.web,1.1.400.v201005270700,"org.eclipse.wst.web",1444948212418
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1444948212418
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1444948212418
os,sysinfo,,,"win32",1444948212434
arch,sysinfo,,,"x86",1444948212434
ws,sysinfo,,,"win32",1444948212434
locale,sysinfo,,,"en_US",1444948212434
processors,sysinfo,,,"4",1444948212434
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1444948212434
java.runtime.version,sysinfo,,,"1.7.0_67-b01",1444948212434
java.specification.name,sysinfo,,,"Java Platform API Specification",1444948212434
java.specification.vendor,sysinfo,,,"Oracle Corporation",1444948212434
java.specification.version,sysinfo,,,"1.7",1444948212434
java.vendor,sysinfo,,,"Oracle Corporation",1444948212434
java.version,sysinfo,,,"1.7.0_67",1444948212434
java.vm.info,sysinfo,,,"mixed mode, sharing",1444948212434
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1444948212434
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1444948212434
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1444948212434
java.vm.specification.version,sysinfo,,,"1.7",1444948212434
java.vm.vendor,sysinfo,,,"Oracle Corporation",1444948212434
java.vm.version,sysinfo,,,"24.65-b04",1444948212434
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444948301216
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444949622210
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1444949627289
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1444949627289
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1444949628071
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444949630947
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444949646981
started,bundle,org.eclipse.jdt.apt.core,3.3.400.v20100513-0845,"org.eclipse.jdt.apt.core",1444949647074
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.300.v20100513-0845,"org.eclipse.jdt.apt.pluggable.core",1444949647090
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444949652873
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444949665844
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1444949668283
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444949668408
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444949668673
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1444949668751
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1444949672002
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1444949674503
started,bundle,org.testng.eclipse,6.9.8.201510130443,"org.testng.eclipse",1444949677129
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444949679863
opened,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1444949681973
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444949689021
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1444949691334
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444949694257
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444949706696
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444949707223
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444949707473
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444949707489
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444949722241
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1444949726710
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1444949751902
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.0.v201004262257,"org.eclipse.jst.ws.jaxws.ui",1444949751918
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1444949751933
started,bundle,org.eclipse.pde.api.tools,1.0.201.v20100602-0930,"org.eclipse.pde.api.tools",1444949752027
started,bundle,org.eclipse.pde.api.tools.ui,1.0.200.v20100601-1815,"org.eclipse.pde.api.tools.ui",1444949752027
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444949755715
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444949760997
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1444949763771
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1444949765396
started,bundle,org.eclipse.jdt.junit.core,3.6.0.v20100526-0800,"org.eclipse.jdt.junit.core",1444949765443
executed,command,org.testng.eclipse,6.9.8.201510130443,"org.testng.eclipse.shortcut.run",1444949767678
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1444949767740
error,log,,,"An internal error occurred during: ""Launching Annotation1, ..."".",1444949767881
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444949767975
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444949771695
executed,command,org.testng.eclipse,6.9.8.201510130443,"org.testng.eclipse.shortcut.run",1444949777196
