what,kind,bundleId,bundleVersion,description,time
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1444922931391
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1444922932203
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444922932703
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444922932875
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1444922936002
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1444922936627
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444922937346
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444922937549
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1444922944332
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.0.v201004262257,"org.eclipse.jst.ws.jaxws.ui",1444922944363
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1444922944395
started,bundle,org.eclipse.pde.api.tools,1.0.201.v20100602-0930,"org.eclipse.pde.api.tools",1444922944504
started,bundle,org.eclipse.pde.api.tools.ui,1.0.200.v20100601-1815,"org.eclipse.pde.api.tools.ui",1444922944520
started,bundle,org.eclipse.jst.ws.annotations.core,1.0.0.v201004262257,"org.eclipse.jst.ws.annotations.core",1444922944770
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444922962777
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444922964184
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444923086128
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444923087441
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444923174846
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444923194022
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444923195320
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444923223330
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444923225042
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444923234657
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444923259394
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444923263458
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444923268000
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444923272816
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444923321932
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1444923324390
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1444923327431
error,log,,,"Core exception while retrieving the content description",1444923340428
error,log,,,"Core exception while retrieving the content description",1444923340433
error,log,,,"Core exception while retrieving the content description",1444923340437
error,log,,,"Core exception while retrieving the content description",1444923340442
error,log,,,"Core exception while retrieving the content description",1444923340446
error,log,,,"Core exception while retrieving the content description",1444923340449
error,log,,,"Core exception while retrieving the content description",1444923340453
error,log,,,"Core exception while retrieving the content description",1444923340457
started,bundle,org.eclipse.pde.core,3.6.0.v20100601,"org.eclipse.pde.core",1444923340713
error,log,,,"Core exception while retrieving the content description",1444923343289
error,log,,,"Core exception while retrieving the content description",1444923343293
error,log,,,"Core exception while retrieving the content description",1444923343297
error,log,,,"Core exception while retrieving the content description",1444923343301
error,log,,,"Core exception while retrieving the content description",1444923343305
error,log,,,"Core exception while retrieving the content description",1444923343308
error,log,,,"Core exception while retrieving the content description",1444923343312
error,log,,,"Core exception while retrieving the content description",1444923343316
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444923343689
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1444923351001
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444923352724
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.properties",1444923352750
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444923354262
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1444923355299
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444923378216
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1444923381070
started,bundle,org.eclipse.wst.server.core,1.1.202.v20100518,"org.eclipse.wst.server.core",1444923381723
started,bundle,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui",1444923381777
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1444923381942
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1444923382191
started,bundle,org.eclipse.jdt.junit.core,3.6.0.v20100526-0800,"org.eclipse.jdt.junit.core",1444923382281
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444923382458
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444923386350
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444923387765
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1444923415059
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444923415216
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1444923415284
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444923421713
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444923425903
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444923427576
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1444923428435
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444923429263
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1444923429576
started,bundle,org.eclipse.wst.common.emf,1.2.0.v201005200700,"org.eclipse.wst.common.emf",1444923429670
started,bundle,org.eclipse.jem.util,2.1.0.v201005130500,"org.eclipse.jem.util",1444923429701
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.0.v201004110600,"org.eclipse.wst.common.emfworkbench.integration",1444923429717
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1444923429779
started,bundle,org.eclipse.wst.common.modulecore,1.2.0.v201005200200,"org.eclipse.wst.common.modulecore",1444923429795
started,bundle,org.eclipse.jst.j2ee.core,1.2.0.v201005200200,"org.eclipse.jst.j2ee.core",1444923429857
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1444923429920
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1444923430029
started,bundle,org.eclipse.wst.xml.core,1.1.500.v201005271618,"org.eclipse.wst.xml.core",1444923430092
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1444923430138
started,bundle,org.eclipse.jst.j2ee,1.1.400.v201005271900,"org.eclipse.jst.j2ee",1444923430248
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1444923430263
started,bundle,org.eclipse.jst.jee,1.0.300.v201005191301,"org.eclipse.jst.jee",1444923430374
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444923432269
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444924898152
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1444924908581
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1444924912019
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444924917895
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444924919270
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444924921368
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444925279023
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444925304783
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444925335441
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444925366829
opened,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1444925370282
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444925371267
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444925375224
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444927225716
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1444927228076
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444927232893
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444927239700
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444927239872
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444927275370
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444927278496
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444927374969
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444927381368
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444927392888
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444927393419
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444927393669
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1444927422742
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444927423664
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444927423883
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1444927426352
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444927428602
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444927428821
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444927430649
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444927431681
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444927433041
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444927433681
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444930364672
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444930371410
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444941318194
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1444941320772
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1444941325742
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1444941331477
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444941406552
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444941408631
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444941417590
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444941417904
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444941421385
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444941423355
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444941437636
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444941441502
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1444941441549
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444941474171
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444941490397
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444941502154
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444941502476
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444941505764
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444941522222
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1444941522253
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444941557257
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444941559445
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444941562102
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444941565415
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444941567712
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444941578341
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444941578387
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444941745487
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444941752364
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444941753286
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444941754426
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444941786728
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444941861963
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444941880234
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444941966459
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444941966763
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444941971078
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444941986730
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1444941986761
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444942000950
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444942014436
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444942018140
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1444942043291
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444942069888
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444942076064
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444942107838
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444942108885
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1444942115544
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444942125015
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444942129078
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444942129652
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444942129870
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444942132511
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444942146790
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1444942148680
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1444942150877
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444942154455
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444942154737
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1444942158487
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444942161097
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444942161285
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444942182820
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444942185133
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444942194522
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444942194828
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444942198727
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444942223451
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1444942223498
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444942239321
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444942288776
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444942289977
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1444942298676
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444942300359
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1444942303839
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1444942308030
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1444942310675
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444942312110
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1444942314371
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444942315912
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444942324671
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444942367430
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444942368577
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444942371836
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444942375181
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1444942378245
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444942381702
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444942387698
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444942391156
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444942500172
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1444942500234
no handler,command,org.eclipse.datatools.sqltools.result.ui,,"org.eclipse.datatools.sqltools.result.removeAllInstances",1444942501360
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444942502016
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444942502188
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1444942505298
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444942508017
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444942527998
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444942529970
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444945961764
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444945963233
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444945989488
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444945994551
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444946007573
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444946008089
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444946008276
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1444946011855
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1444946026966
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444946037928
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444946039382
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444946055615
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444946059150
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444946062306
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1444946066093
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1444946068017
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1444946120901
